AT90,DTCO,RHOZ,RO,LATITUD,TOC_COE,COE_IC_INF,COE_IC_SUP,TOC_CUERVO,CUERVO_IC_SUP,CUERVO_IC_INF,DEPTH
21.9791,91.0262,2.5075,1.29,-38.2374,2.9031,1.49484,4.47046,2.80151,5.1214,0.48161,2880.2
35.36877,84.853,2.4711,1.15,-38.22,2.94572,1.53519,4.51561,3.3119,5.63155,0.99224,2880.24
13.62636,87.7782,2.4911,1.74,-38.5695,3.25373,1.81307,4.85715,2.79016,5.11006,0.47027,2880.35
19.73195,84.4314,2.437,1.15,-38.22,3.10306,1.67781,4.68932,3.74337,6.06291,1.42384,2881.07
13.30179,84.7549,2.5387,1.74,-38.5695,2.4952,1.11198,4.03468,1.79452,4.11522,0.0,2881.24
23.72575,88.026,2.4574,1.16,-37.5798,3.04837,1.62886,4.62824,3.59203,5.9116,1.27246,2881.5
31.26655,99.438,2.3876,1.29,-38.2374,5.2574,3.62538,7.0738,5.55851,7.87845,3.23857,2881.55
21.25641,87.7736,2.4377,1.74,-38.5695,3.83048,2.33169,5.49859,3.91387,6.23339,1.59436,2881.92
25.88451,84.3725,2.4718,1.15,-38.22,3.36688,1.9154,4.98234,3.17838,5.49808,0.85867,2881.97
20.52391,88.3041,2.4421,1.74,-38.5695,3.61613,2.14234,5.25641,3.84559,6.16511,1.52607,2882.15
17.49202,91.3064,2.5119,1.27,-38.2673,2.93516,1.52552,4.50405,2.66531,4.98529,0.34534,2882.2
18.87339,96.3134,2.4687,1.27,-38.2673,3.14077,1.7118,4.73118,3.70966,6.02921,1.39012,2882.84
190.70848,50.0469,2.7446,1.01,-38.3737,0.0,0.0,0.6576,0.0,0.0,0.0,2882.9508
19.69654,84.3161,2.5156,1.15,-38.22,2.14817,0.81425,3.63278,2.30132,4.62155,0.0,2882.97
33.94064,77.9064,2.5366,1.16,-37.5798,1.57234,0.37432,2.9057,1.79522,4.11592,0.0,2883.07
10.97564,108.7498,2.2909,1.83,-37.657,7.13288,5.35319,9.11363,7.65818,9.98039,5.33598,2883.19
63.49361,82.7652,2.415,1.74,-38.5695,5.76411,4.0898,7.62758,4.44751,6.76703,2.12798,2883.37
10.63531,110.1953,2.2747,1.83,-37.657,7.27968,5.4783,9.28457,8.0659,10.38876,5.74303,2883.61
38.01194,78.5229,2.5343,1.27,-38.2673,1.90011,0.61776,3.32734,1.9003,4.2209,0.0,2883.9
63.1437,84.3448,2.4914,1.15,-38.22,3.45183,1.99293,5.07555,3.09943,5.41917,0.77969,2884.52
15.16003,103.5553,2.3198,1.83,-37.657,4.79341,3.18578,6.58267,6.90078,9.22195,4.57962,2884.57
8.94005,105.6916,2.3205,1.83,-37.657,5.69333,4.02391,7.55136,6.82362,9.1447,4.50255,2885.1
54.96801,82.3849,2.4326,1.74,-38.5695,4.32658,2.74518,6.08663,4.04863,6.36813,1.72912,2885.11
17.77788,110.0387,2.2608,1.83,-37.657,6.37175,4.6723,8.26318,8.52176,10.84545,6.19807,2885.62
17.29498,90.4695,2.3735,1.29,-38.2374,3.73207,2.24567,5.3864,5.22154,7.5413,2.90178,2885.62
75.02569,85.3966,2.4343,1.15,-38.22,3.46854,2.0082,5.09385,4.25831,6.57781,1.9388,2885.77
23.05314,85.9233,2.5187,1.27,-38.2673,2.13654,0.80452,3.61904,2.37287,4.69305,0.05269,2886.03
73.39898,87.776,2.4998,1.15,-38.22,2.93662,1.52687,4.50564,3.16013,5.47984,0.84042,2886.27
8.02417,103.7334,2.3667,1.83,-37.657,3.96911,2.44782,5.66227,5.75365,8.07372,3.43358,2886.55
8.13448,101.7736,2.3742,1.83,-37.657,4.12994,2.57811,5.85709,5.51436,7.83427,3.19444,2886.88
10.55383,102.1217,2.50554,1.83,-37.657,2.33219,0.96797,3.85052,3.13964,5.45936,0.81992,2887.03
32.30799,81.9298,2.4947,1.15,-38.22,2.45613,1.07619,3.99196,2.71451,5.03446,0.39457,2887.29
40.10791,94.9393,2.4358,1.16,-37.5798,3.43625,1.97869,5.05847,4.4922,6.81173,2.17267,2887.425
20.66189,101.6186,2.3314,1.83,-37.657,5.3233,3.68549,7.14613,6.66442,8.98531,4.34352,2887.43
10.33927,99.7639,2.385,1.83,-37.657,4.4277,2.83653,6.19862,5.27927,7.59906,2.95948,2887.79
11.58671,96.7793,2.3672,1.29,-38.2374,3.42272,1.96635,5.04362,5.52474,7.84466,3.20482,2887.97
19.46391,84.443,2.5478,1.27,-38.2673,2.16602,0.82868,3.65445,1.741,4.06176,0.0,2888.17
66.16373,86.5389,2.5559,1.16,-37.5798,2.28296,0.92679,3.79234,2.08489,4.40532,0.0,2888.35
37.40847,76.0014,2.5113,1.74,-38.5695,2.51135,1.12742,4.05163,2.17902,4.49936,0.0,2888.56
12.98195,101.7255,2.3627,1.83,-37.657,4.91261,3.30172,6.70549,5.88782,8.20799,3.56765,2888.65
6.27076,104.1964,2.3914,1.83,-37.657,4.19211,2.62972,5.93101,5.20999,7.52974,2.89023,2888.86
6.12703,101.4799,2.3638,1.83,-37.657,5.14582,3.52263,6.95239,5.61919,7.93917,3.29921,2889.17
21.44569,90.5047,2.4821,1.27,-38.2673,2.73501,1.33463,4.2936,3.22587,5.54556,0.90619,2889.54
29.41034,87.825,2.483,1.16,-37.5798,3.27631,1.83348,4.88215,3.17965,5.49935,0.85994,2889.97
7.78162,104.7955,2.3724,1.83,-37.657,3.70021,2.21767,5.35023,5.68133,8.00135,3.36131,2890.15
55.63012,83.713,2.5048,1.27,-38.2673,3.09598,1.67123,4.68168,2.789,5.1089,0.4691,2890.44
7.65015,91.9932,2.4381,1.29,-38.2374,3.28145,1.83801,4.88796,3.78933,6.10886,1.4698,2890.53
6.63193,105.6627,2.3717,1.83,-37.657,3.70021,2.21767,5.35023,5.6869,8.00693,3.36687,2890.66
6.02629,103.5293,2.3885,1.83,-37.657,4.63354,3.02998,6.41826,5.2224,7.54216,2.90264,2891.01
108.28044,89.3837,2.4251,1.27,-38.2673,3.73544,2.24861,5.39024,4.73896,7.05854,2.41937,2891.15
138.27702,67.4543,2.5402,1.74,-38.5695,2.79317,1.38973,4.35516,1.67016,3.99099,0.0,2891.77
3.6546,99.5702,2.4383,1.83,-37.657,4.06384,2.52388,5.77776,3.91826,6.23777,1.59874,2891.87
22.72113,95.1546,2.4292,1.16,-37.5798,3.79634,2.30202,5.45947,4.44976,6.76929,2.13024,2891.885
152.27198,86.9193,2.4772,1.27,-38.2673,3.37639,1.92409,4.99276,3.75595,6.07548,1.43641,2891.95
18.23686,96.3049,2.3826,1.29,-38.2374,3.68392,2.2032,5.33191,5.33799,7.65781,3.01817,2891.97
16.1161,97.3378,2.3834,1.29,-38.2374,3.8885,2.38106,5.56624,5.33313,7.65295,3.01332,2892.12
47.42638,88.1826,2.4548,1.16,-37.5798,3.22298,1.78573,4.8226,3.8644,6.18392,1.54488,2893.36
16.4369,86.4088,2.4239,1.29,-38.2374,3.30197,1.85634,4.91092,4.02954,6.34905,1.71003,2893.51
17.42328,83.8964,2.4921,1.74,-38.5695,2.94798,1.53725,4.51808,2.66266,4.98263,0.34268,2894.07
18.8443,78.8228,2.4825,1.74,-38.5695,2.49397,1.11091,4.03328,2.61743,4.93744,0.29743,2894.39
25.66315,89.371,2.4506,1.27,-38.2673,3.48944,2.02728,5.11678,3.8076,6.12713,1.48808,2894.59
45.04639,87.4451,2.4701,1.16,-37.5798,3.25807,1.8171,4.86184,3.53029,5.84988,1.21071,2895.73
12.92469,71.9113,2.5145,1.29,-38.2374,1.90469,0.62118,3.3332,1.59362,3.91454,0.0,2895.99
68.87316,87.8719,2.4732,1.27,-38.2673,3.37639,1.92409,4.99276,3.62671,5.94627,1.30715,2896.07
30.26356,85.2035,2.509,1.27,-38.2673,3.0449,1.62586,4.62427,2.59533,4.91535,0.27531,2897.2
85.09421,87.2912,2.4491,1.16,-37.5798,3.37132,1.91947,4.98719,4.11059,6.43009,1.79109,2897.695
11.74384,89.8703,2.4426,1.29,-38.2374,2.7741,1.37151,4.33513,3.73682,6.05636,1.41728,2897.71
14.38997,88.4327,2.4897,1.27,-38.2673,2.90491,1.49655,4.47239,2.86391,5.18377,0.54406,2898.05
22.19371,81.3736,2.4597,1.74,-38.5695,2.89547,1.48753,4.46247,3.20923,5.52892,0.88954,2898.46
6.59933,91.7613,2.3973,1.29,-38.2374,3.14522,1.71566,4.73629,4.51381,6.83334,2.19427,2898.56
40.16706,89.73,2.4291,1.16,-37.5798,3.6327,2.15728,5.2748,4.36944,6.68895,2.04992,2898.755
15.32745,83.1663,2.5009,1.27,-38.2673,2.23912,0.88984,3.74082,2.4294,4.74954,0.10926,2898.99
11.25952,88.604,2.5341,1.27,-38.2673,1.83217,0.56582,3.24158,2.00724,4.32773,0.0,2900.02
10.76093,92.1665,2.5618,1.27,-38.2673,1.42674,0.26571,2.71893,1.68618,4.007,0.0,2900.65
13.28067,95.7475,2.3899,1.29,-38.2374,3.857,2.3544,5.52936,5.06848,7.38818,2.74879,2900.73
11.6426,88.5284,2.433,1.74,-38.5695,3.44881,1.99017,5.07224,3.85062,6.17014,1.5311,2901.73
17.97091,81.5414,2.5749,1.27,-38.2673,1.50988,0.32803,2.82525,1.11411,3.43561,0.0,2901.77
112.77167,89.6992,2.4372,1.16,-37.5798,3.82239,2.32473,5.48926,4.53752,6.85706,2.21798,2901.915
18.52721,80.3088,2.5135,1.74,-38.5695,2.41482,1.03945,3.94556,2.12702,4.44741,0.0,2902.39
12.62496,78.1689,2.7009,1.27,-38.2673,0.08432,0.0,1.14241,0.0,1.13833,0.0,2902.58
21.20557,79.3746,2.4318,1.29,-38.2374,2.6562,1.26119,4.20881,3.62144,5.941,1.30188,2903.22
12.12579,73.1615,2.6811,1.27,-38.2673,0.05876,0.0,1.11289,0.0,1.19147,0.0,2903.28
13.76861,74.4815,2.6299,1.27,-38.2673,0.85031,0.0,2.01478,0.0,2.10592,0.0,2904.78
18.69175,94.5919,2.4335,1.29,-38.2374,3.09415,1.66962,4.67963,4.28024,6.59975,1.96074,2904.79
139.80413,82.9838,2.472,1.16,-37.5798,3.02536,1.60878,4.60197,3.63544,5.955,1.31588,2905.415
15.32534,74.491,2.7039,1.27,-38.2673,0.05523,0.0,1.10882,0.0,0.97677,0.0,2905.54
9.45802,78.1999,2.6004,1.27,-38.2673,1.13577,0.04013,2.35518,0.32647,2.64913,0.0,2906.53
16.25923,88.0937,2.4898,1.29,-38.2374,2.90491,1.49655,4.47239,2.88402,5.20387,0.56418,2906.59
8.07365,80.9962,2.5997,1.27,-38.2673,1.0099,0.0,2.20088,0.4228,2.74531,0.0,2906.7252
58.05371,89.3144,2.4433,1.16,-37.5798,3.76681,2.27627,5.42575,4.19669,6.5162,1.87719,2907.175
11.22845,76.7523,2.579,1.27,-38.2673,1.30556,0.17259,2.56653,0.66803,2.99015,0.0,2907.67
12.29278,75.8018,2.5982,1.27,-38.2673,1.26334,0.13961,2.51402,0.3298,2.65246,0.0,2907.86
50.68973,59.865,2.666,1.74,-38.5695,1.73254,0.49217,3.11305,0.0,1.23701,0.0,2908.37
50.68973,59.865,2.666,1.74,-38.5695,1.73254,0.49217,3.11305,0.0,1.23701,0.0,2908.38
19.97331,75.9543,2.5768,1.27,-38.2673,1.61065,0.40261,2.95517,0.84689,3.16875,0.0,2908.43
8.10121,95.3111,2.3794,1.29,-38.2374,3.42686,1.97013,5.04817,5.09978,7.41948,2.78007,2908.67
19.954,80.9656,2.5441,1.16,-37.5798,1.71109,0.47646,3.0852,1.6458,3.96665,0.0,2909.2
14.42414,95.0782,2.367,1.29,-38.2374,3.91148,2.40033,5.59336,5.51558,7.83549,3.19566,2909.5
263.26917,52.1092,2.7503,1.01,-38.3737,0.0,0.0,0.75019,0.0,0.09509,0.0,2910.6876
61.70211,81.893,2.4931,1.16,-37.5798,3.04362,1.62474,4.62279,2.94387,5.26368,0.62406,2911.165
5.89034,95.5233,2.4012,1.29,-38.2374,3.67659,2.19665,5.32373,4.58296,6.90251,2.26342,2911.39
63.28343,83.3394,2.4835,1.16,-37.5798,2.98544,1.57219,4.55834,3.19486,5.51456,0.87517,2911.545
13.68075,85.3563,2.4779,1.74,-38.5695,3.04735,1.62798,4.62708,2.91467,5.23449,0.59484,2911.87
13.92099,85.2194,2.5001,1.74,-38.5695,2.82587,1.42103,4.38941,2.51218,4.83226,0.1921,2912.18
48.61161,85.4398,2.4925,1.16,-37.5798,2.99832,1.58387,4.57256,3.05037,5.37013,0.73061,2912.645
6.13028,93.6805,2.4237,1.29,-38.2374,2.98506,1.57186,4.55791,4.07399,6.39349,1.75449,2913.23
8.45026,98.8208,2.3695,1.29,-38.2374,3.56359,2.09473,5.1984,5.4781,7.798,3.15821,2914.33
44.25476,83.0866,2.4895,1.16,-37.5798,2.91558,1.50645,4.48391,2.9622,5.28201,0.6424,2914.665
57.49631,72.2901,2.5717,1.06,-38.2938,1.88055,0.60289,3.30257,1.08782,3.40935,0.0,2914.81
45.59949,80.7524,2.5212,1.16,-37.5798,2.13163,0.8004,3.61325,2.29386,4.6141,0.0,2915.545
115.22587,71.7561,2.5716,1.06,-38.2938,1.7995,0.54148,3.19964,1.28126,3.60254,0.0,2915.78
13.48093,95.6545,2.4048,1.29,-38.2374,3.79467,2.30059,5.45754,4.77833,7.09793,2.45874,2916.14
6.06946,102.9046,2.3568,1.49,-37.7832,5.69759,4.02785,7.55597,5.82535,8.14548,3.50523,2916.23
11.88119,92.998,2.4093,1.29,-38.2374,3.39909,1.94479,5.0177,4.52433,6.84387,2.2048,2916.41
99.75163,70.618,2.5853,1.06,-38.2938,1.58177,0.3814,2.91775,0.95074,3.27246,0.0,2916.57
39.6698,90.0551,2.4483,1.16,-37.5798,3.4181,1.96213,5.03855,4.01956,6.33907,1.70006,2916.83
43.7069,84.5011,2.5513,1.16,-37.5798,2.16688,0.82936,3.6555,1.93644,4.257,0.0,2917.105
8.32492,94.4507,2.3932,1.29,-38.2374,3.36375,1.91252,4.97892,4.79557,7.11517,2.47597,2918.14
2.83962,111.636,2.3439,1.49,-37.7832,3.94293,2.4265,5.63067,6.26848,8.58898,3.94799,2918.22
98.72792,77.9053,2.5,1.16,-37.5798,2.68672,1.28942,4.24187,2.77545,5.09536,0.45554,2918.96
12.42911,79.5734,2.4985,1.74,-38.5695,2.75345,1.35199,4.31324,2.23442,4.55471,0.0,2919.2
14.86381,78.6322,2.5015,1.74,-38.5695,2.49644,1.11319,4.03596,2.19142,4.51174,0.0,2919.38
134.0016,65.7196,2.6626,1.06,-38.2938,0.92326,0.0,2.09878,0.0,1.87429,0.0,2919.984
9.08427,94.1667,2.5146,1.29,-38.2374,2.21282,0.86725,3.7104,2.54986,4.86991,0.22981,2920.21
21.49859,79.2773,2.4826,1.74,-38.5695,2.49748,1.11419,4.03703,2.67864,4.99861,0.35867,2920.47
236.10218,74.9777,2.5488,1.06,-38.2938,1.99502,0.69024,3.44721,2.04981,4.37026,0.0,2920.96
7.96636,84.7265,2.4606,1.74,-38.5695,3.12426,1.69701,4.71274,3.03313,5.3529,0.71336,2921.03
79.75355,91.535,2.3986,1.16,-37.5798,4.29154,2.71439,6.04687,5.25684,7.57662,2.93707,2921.21
7.98656,97.114,2.3745,1.29,-38.2374,3.41971,1.9636,5.04032,5.279,7.59878,2.95921,2921.5
22.25974,84.2477,2.4606,1.74,-38.5695,3.13009,1.70203,4.71948,3.33146,5.6511,1.01181,2921.92
13.08308,96.9466,2.3661,1.29,-38.2374,4.49943,2.90272,6.27652,5.59275,7.91271,3.27278,2922.94
13.59033,95.6217,2.3574,1.29,-38.2374,4.35241,2.76841,6.11536,5.71574,8.03578,3.39569,2923.13
150.05138,73.1548,2.5742,1.06,-38.2938,1.7995,0.54148,3.19964,1.38699,3.70814,0.0,2923.15
59.20658,76.8133,2.525,1.16,-37.5798,1.91088,0.62582,3.34111,2.11958,4.43997,0.0,2923.345
4.69916,109.5918,2.3042,1.49,-37.7832,5.81788,4.14026,7.68502,7.15115,9.47264,4.82967,2923.42
39.73745,64.7457,2.611,1.74,-38.5695,2.13632,0.80434,3.61876,0.0,2.27797,0.0,2924.1
157.93559,75.1243,2.5516,1.06,-38.2938,2.02698,0.71544,3.48668,1.8829,4.20351,0.0,2924.29
10.14752,95.335,2.3785,1.29,-38.2374,3.68048,2.20015,5.32806,5.18916,7.5089,2.86942,2924.8
10.47225,83.1822,2.489,1.74,-38.5695,2.89769,1.48963,4.46482,2.52517,4.84524,0.2051,2925.49
4.02652,108.3825,2.3145,1.49,-37.7832,5.38042,3.73744,7.20901,6.82849,9.14957,4.50741,2926.23
14.71059,75.9482,2.5429,1.16,-37.5798,1.55419,0.36095,2.88224,1.33041,3.65163,0.0,2926.66
23.52773,80.107,2.509,1.74,-38.5695,2.49095,1.108,4.03013,2.27197,4.59223,0.0,2926.74
8.48125,82.6717,2.507,1.49,-37.7832,2.3987,1.02467,3.92795,2.11164,4.43204,0.0,2927.11
7.29625,81.6335,2.3882,1.29,-38.2374,3.16935,1.73752,4.76294,4.23708,6.55659,1.91758,2927.19
700.00316,58.8475,2.6779,1.06,-38.2938,0.11127,0.0,1.17351,0.0,1.82116,0.0,2927.58
8.3805,94.8805,2.4634,1.29,-38.2374,3.11187,1.68593,4.69891,3.48463,5.80423,1.16504,2927.83
14.04591,87.0484,2.4303,1.74,-38.5695,3.50568,2.04209,5.13463,3.8894,6.20892,1.56989,2928.19
4.73075,88.1039,2.5237,1.16,-37.5798,1.30292,0.17052,2.56325,1.89422,4.21482,0.0,2928.575
700.00316,78.6559,2.4382,1.06,-38.2938,3.77443,2.28299,5.43436,4.55948,6.87902,2.23994,2930.43
15.94851,84.8218,2.3819,1.29,-38.2374,3.7852,2.29231,5.44675,4.75869,7.07828,2.4391,2930.56
17.63194,84.0585,2.4591,1.74,-38.5695,3.35885,1.90804,4.97356,3.27726,5.59693,0.9576,2930.57
15.94851,84.8218,2.3819,1.29,-38.2374,3.7852,2.29231,5.44675,4.75869,7.07828,2.4391,2930.6
11.44379,84.6721,2.5117,1.74,-38.5695,2.66506,1.2694,4.2184,2.21774,4.53805,0.0,2931.35
13.65778,87.0798,2.4745,1.16,-37.5798,3.08511,1.66148,4.66957,3.05897,5.37873,0.73922,2931.395
13.55595,86.7604,2.4317,1.74,-38.5695,3.50568,2.04209,5.13463,3.83795,6.15747,1.51842,2932.45
17.75579,97.1023,2.3992,1.29,-38.2374,3.94269,2.42631,5.63037,5.04266,7.36234,2.72298,2932.86
700.00316,80.0836,2.4637,1.06,-38.2938,3.39741,1.94325,5.01586,4.15257,6.47207,1.83306,2932.92
16.10794,83.6085,2.4809,1.74,-38.5695,2.87525,1.4684,4.44104,2.82718,5.14706,0.50731,2933.95
6.05745,104.6138,2.2991,1.49,-37.7832,5.8059,4.12898,7.67227,7.09943,9.42084,4.77801,2933.99
32.41156,83.3944,2.4051,1.29,-38.2374,3.49887,2.03589,5.12713,4.45835,6.77787,2.13882,2934.3
17.31689,85.3085,2.4428,1.74,-38.5695,3.4478,1.98924,5.07113,3.63553,5.95509,1.31597,2934.35
543.58817,79.1318,2.4652,1.06,-38.2938,3.02594,1.60934,4.60257,4.00014,6.31965,1.68063,2934.4
15.29044,81.4478,2.4698,1.74,-38.5695,2.90052,1.49239,4.46773,2.91008,5.22991,0.59025,2934.73
468.29552,81.0443,2.4491,1.06,-38.2938,3.34496,1.89536,4.95833,4.34399,6.6635,2.02447,2934.96
591.64337,77.8429,2.4783,1.06,-38.2938,2.94009,1.53009,4.50938,3.72461,6.04415,1.40507,2935.22
9.11024,84.7094,2.5285,1.16,-37.5798,1.55606,0.36233,2.88465,1.85195,4.17259,0.0,2935.555
657.55184,68.0261,2.5972,1.06,-38.2938,1.53039,0.34329,2.8516,1.21753,3.53889,0.0,2936.09
19.01516,79.2281,2.5445,1.74,-38.5695,2.16703,0.82948,3.65569,1.54041,3.86138,0.0,2936.19
17.88669,88.6956,2.4556,1.29,-38.2374,2.78642,1.38329,4.34806,3.56924,5.88882,1.24967,2936.46
13.38967,84.7383,2.454,1.74,-38.5695,3.03921,1.62092,4.61774,3.31848,5.63813,0.99884,2936.72
11.50218,95.4881,2.375,1.49,-37.7832,4.10761,2.55989,5.83018,5.30509,7.62489,2.98528,2937.35
6.83235,87.7187,2.508,1.16,-37.5798,1.86253,0.58882,3.28013,2.26849,4.58875,0.0,2937.695
3.82569,88.3483,2.4667,1.29,-38.2374,1.61232,0.40383,2.95734,2.86506,5.18492,0.54521,2938.33
11.51039,102.2097,2.356,1.49,-37.7832,4.9939,3.37952,6.79067,6.00825,8.32852,3.68798,2938.74
273.18069,72.6352,2.5485,1.06,-38.2938,2.08687,0.76404,3.55914,1.98815,4.30866,0.0,2939.08
13.06141,87.9647,2.4719,1.74,-38.5695,3.12994,1.70191,4.71931,3.13509,5.45482,0.81537,2939.91
2.54308,84.8585,2.5567,1.16,-37.5798,0.61206,0.0,1.74532,0.97154,3.29322,0.0,2940.01
10.21574,89.2928,2.4215,1.29,-38.2374,3.27416,1.83151,4.87979,4.06505,6.38456,1.74555,2940.2
2.83648,91.9631,2.5267,1.16,-37.5798,0.7605,0.0,1.91282,1.86682,4.18745,0.0,2940.69
700.00316,63.196,2.5636,1.06,-38.2938,1.67307,0.44849,3.036,1.57044,3.89138,0.0,2940.94
23.74652,89.6799,2.4771,1.49,-37.7832,3.35105,1.90088,4.96504,3.30923,5.62888,0.98958,2941.14
10.53319,86.9514,2.4217,1.74,-38.5695,4.44933,2.85698,6.22157,3.95841,6.27792,1.6389,2942.28
14.0049,86.8273,2.4233,1.29,-38.2374,3.3227,1.87515,4.93379,4.011,6.33051,1.69149,2942.3
381.60144,70.8012,2.565,1.06,-38.2938,1.85939,0.58626,3.27635,1.72193,4.04271,0.0,2943.07
8.19389,89.7465,2.3987,1.74,-38.5695,4.29026,2.71326,6.04542,4.4575,6.77703,2.13798,2944.34
24.97756,87.0697,2.4138,1.29,-38.2374,3.7445,2.2566,5.40049,4.38545,6.70497,2.06593,2944.52
4.36687,81.548,2.56,1.16,-37.5798,1.35533,0.21124,2.62868,0.92523,3.24698,0.0,2944.925
14.65717,87.3718,2.4188,1.29,-38.2374,3.55922,2.09077,5.19356,4.13735,6.45686,1.81785,2945.19
40.20962,79.2418,2.5363,1.06,-38.2938,2.19658,0.85341,3.69149,1.91754,4.23811,0.0,2946.06
3.83301,96.5038,2.52084,1.49,-37.7832,1.34313,0.2018,2.6134,2.28197,4.60222,0.0,2946.09
14.03977,83.8068,2.4656,1.74,-38.5695,3.03438,1.61671,4.6122,3.07387,5.39362,0.75412,2946.51
17.15695,101.6971,2.3435,1.29,-38.2374,4.5578,2.95664,6.33986,6.36202,8.6826,4.04144,2946.74
6.14313,77.9523,2.4759,1.49,-37.7832,3.02627,1.60965,4.60294,2.34543,4.66563,0.02522,2946.75
9.26595,81.2946,2.4248,1.74,-38.5695,3.75355,2.26451,5.41081,3.58768,5.90725,1.26811,2947.47
119.17633,76.9274,2.5463,1.06,-38.2938,2.06039,0.74169,3.52806,1.97276,4.29329,0.0,2948.2
31.16449,111.3703,2.2433,1.29,-38.2374,10.13986,8.02385,12.49491,9.14766,11.47263,6.82269,2948.25
18.04928,86.6339,2.409,1.74,-38.5695,4.47358,2.8796,6.24764,4.3554,6.67491,2.03589,2949.46
3.8346,84.5689,2.5605,1.16,-37.5798,0.85709,0.0,2.02254,1.02104,3.34266,0.0,2949.525
105.23737,89.6221,2.4802,1.06,-38.2938,3.05016,1.63041,4.6303,3.71547,6.03501,1.39593,2949.59
21.64362,85.072,2.4415,1.74,-38.5695,3.40458,1.9498,5.02371,3.71833,6.03787,1.39879,2950.04
3.08973,87.7533,2.5569,1.16,-37.5798,0.54854,0.0,1.67352,1.16794,3.48937,0.0,2951.05
12.01711,89.3634,2.4566,1.15,-38.22,2.91637,1.50722,4.48472,3.45837,5.77797,1.13876,2951.28
114.96351,77.0226,2.5313,1.06,-38.2938,2.06039,0.74169,3.52806,2.22673,4.54703,0.0,2951.44
16.65712,101.969,2.3447,1.29,-38.2374,4.10848,2.56058,5.83125,6.34137,8.66193,4.02081,2952.1
9.24336,94.7256,2.4037,1.15,-38.22,3.49149,2.02916,5.11903,4.63706,6.95662,2.3175,2952.68
2.73338,94.3602,2.5211,1.16,-37.5798,0.7605,0.0,1.91282,2.06877,4.3892,0.0,2953.505
15.59588,94.2131,2.4021,1.15,-38.22,3.57995,2.10959,5.21642,4.80706,7.12667,2.48746,2953.77
13.93189,103.3982,2.3712,1.29,-38.2374,3.54282,2.0758,5.17556,5.82027,8.14039,3.50015,2954.14
29.57331,76.5954,2.4614,1.74,-38.5695,3.64261,2.1662,5.28581,3.03819,5.35795,0.71842,2954.3
11.87189,102.04,2.388,1.29,-38.2374,3.4944,2.03181,5.12222,5.37275,7.69258,3.05291,2954.37
7.74783,95.0658,2.382,1.15,-38.22,3.26294,1.82144,4.86731,5.02268,7.34235,2.70301,2954.69
6.68267,92.5692,2.5215,1.15,-38.22,1.65145,0.43261,3.00798,2.25529,4.57557,0.0,2955.45
8.98276,104.9002,2.251,1.49,-37.7832,7.72984,5.86862,9.80133,8.27733,10.60057,5.95409,2955.64
20.78404,101.7126,2.3004,1.29,-38.2374,5.48035,3.82871,7.31858,7.31816,9.63986,4.99645,2955.8
6.75694,97.3864,2.4854,1.16,-37.5798,2.26722,0.91346,3.77391,3.13514,5.45486,0.81541,2956.385
11.10683,91.4119,2.3906,1.15,-38.22,3.31661,1.86955,4.92714,4.79076,7.11036,2.47116,2956.93
20.14142,79.9368,2.5186,1.74,-38.5695,2.13406,0.80254,3.616,2.04506,4.36552,0.0,2957.07
106.90056,72.7071,2.576,1.06,-38.2938,1.7995,0.54148,3.19964,1.22907,3.55041,0.0,2958.12
9.5374,91.7455,2.4288,1.15,-38.22,3.10923,1.68345,4.69608,4.02228,6.34179,1.70277,2958.3
7.69414,97.8974,2.3173,1.49,-37.7832,5.27825,3.6444,7.09668,6.46922,8.78991,4.14853,2958.61
14.32221,84.9762,2.5011,1.16,-37.5798,2.25693,0.90466,3.76196,2.49148,4.81158,0.17139,2958.63
7.96636,90.2444,2.4448,1.15,-38.22,2.61555,1.22353,4.16484,3.59216,5.91172,1.27259,2959.17
7.96636,90.2444,2.4448,1.15,-38.22,2.61555,1.22353,4.16484,3.59216,5.91172,1.27259,2959.2
5.68486,92.7013,2.55182,1.49,-37.7832,1.28777,0.1588,2.54428,1.6833,4.00412,0.0,2959.56
18.289,103.4505,2.2577,1.29,-38.2374,6.12811,4.43744,8.00977,8.28241,10.60565,5.95916,2960.02
10.17279,95.0897,2.3036,1.49,-37.7832,6.22225,4.52839,8.10747,6.70921,9.03016,4.38827,2960.18
14.03169,82.6409,2.4618,1.74,-38.5695,3.04405,1.62511,4.62328,3.08785,5.40759,0.76811,2960.3
12.31431,96.1763,2.3542,1.15,-38.22,4.25278,2.68124,6.00186,5.77611,8.09619,3.45602,2960.75
114.18788,85.9216,2.4683,1.06,-38.2938,3.04787,1.62843,4.62767,3.78108,6.10061,1.46155,2960.85
37.75548,87.9011,2.4691,1.06,-38.2938,2.54847,1.16217,4.09139,3.51534,5.83492,1.19575,2961.3
30.65914,89.5679,2.4206,1.15,-38.22,5.35027,3.71001,7.17583,4.4391,6.75863,2.11958,2961.67
23.30397,89.4631,2.4112,1.15,-38.22,4.97873,3.365,6.77478,4.52868,6.84822,2.20914,2961.85
9.60838,100.1749,2.3155,1.29,-38.2374,5.76903,4.0944,7.63286,6.68559,9.0065,4.36467,2962.3
22.42178,77.8811,2.4557,1.74,-38.5695,2.65561,1.26066,4.20815,3.11895,5.43868,0.79922,2962.35
171.0291,63.8924,2.6098,1.06,-38.2938,1.20715,0.09588,2.44397,0.38981,2.71237,0.0,2963.15
